{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 219 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 219 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 323 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 321 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 201 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}
{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 201 ms,logMessage: new message}
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 320 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 301 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 301 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 200 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 301 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 200 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 335 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 200 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 300 ms,logMessage: new message}"
"{methodName: sleep,className: ma.craft.trackntrace.TestService,logLevel: NORMAL,executionTime: 200 ms,logMessage: new message}"
